Age,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Semester_GPA,CGPA,Dropout,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science,Exam_Score,Absence_Rate,Academic_Performance,Dropout_Risk_Index
22,5,80,1,4,3,3,3,0,1,0,0,0,0,1,1,0,0,0,69.0,20,68.69999999999999,17.0
18,3,74,1,9,0,1,1,1,1,0,0,1,0,0,0,0,0,1,40.0,26,36.4,50.4
19,5,77,1,6,2,1,1,0,1,0,1,0,0,1,1,0,0,0,63.5,23,60.05,28.200000000000003
22,2,81,3,4,2,2,2,0,0,0,1,0,0,0,0,0,0,0,39.5,19,48.05,33.6
25,4,90,1,4,2,2,2,0,1,0,1,0,1,0,0,0,1,0,66.0,10,66.6,16.0
20,5,60,3,6,0,0,0,1,1,1,1,1,0,0,1,0,0,0,49.0,40,49.9,43.0
22,2,84,1,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0,43.0,16,45.699999999999996,34.4
20,2,95,1,3,1,1,1,0,1,0,1,0,0,1,0,1,0,0,54.5,5,60.95,15.0
25,3,75,0,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0,51.5,25,54.05,26.0
17,4,88,2,6,0,1,1,0,0,1,1,0,1,0,0,1,0,0,58.0,12,56.199999999999996,30.799999999999997
21,2,87,1,6,1,0,0,0,1,0,1,0,1,0,0,1,0,0,44.5,13,46.75,33.2
17,5,97,2,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,70.5,3,64.94999999999999,24.200000000000003
17,5,83,3,8,1,1,1,1,1,0,0,0,0,0,0,0,0,1,56.5,17,50.349999999999994,43.8
21,3,87,3,1,3,3,3,0,1,0,1,0,0,1,1,0,0,0,56.5,13,67.14999999999999,13.2
21,4,90,2,5,2,2,2,0,1,0,0,1,0,0,0,0,0,1,61.0,10,60.699999999999996,25.0
20,4,71,2,5,3,2,2,0,1,0,1,0,0,0,0,0,0,0,51.5,29,54.05,32.6
20,4,74,1,5,1,0,0,0,1,1,0,0,0,1,0,0,1,0,56.0,26,57.199999999999996,27.4
27,4,76,2,7,1,1,1,0,1,1,1,0,0,1,0,0,1,0,50.0,24,48.2,40.6
20,3,84,2,5,1,1,1,0,1,0,0,0,1,0,0,0,0,1,50.0,16,53.0,30.4
22,1,88,1,3,3,2,3,1,1,1,1,1,0,0,0,0,0,0,43.0,12,52.9,20.8
19,4,84,0,7,2,3,3,0,1,0,0,0,0,0,0,0,1,0,60.0,16,55.2,29.4
21,5,73,2,5,1,1,1,0,1,0,0,1,0,0,0,0,1,0,60.5,27,60.349999999999994,28.799999999999997
20,5,80,2,5,4,4,4,0,1,0,1,0,1,0,0,0,0,1,64.0,20,62.8,26.0
20,4,70,4,9,2,1,1,1,1,0,0,1,0,0,0,1,0,0,37.0,30,34.3,61.0
25,3,86,2,2,3,3,3,0,1,1,0,0,0,0,0,0,1,0,57.0,14,65.1,14.600000000000001
23,5,97,0,4,4,4,3,0,1,0,0,0,0,1,0,0,0,1,80.5,3,76.75,6.199999999999999
21,2,86,1,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0,44.0,14,46.4,33.6
17,3,66,4,7,1,1,1,1,0,1,0,0,0,0,0,0,1,0,31.0,34,34.9,55.599999999999994
20,2,82,1,3,2,2,2,0,1,0,1,0,0,0,0,1,0,0,48.0,18,56.39999999999999,20.2
26,5,81,1,4,4,4,3,0,0,0,0,0,0,1,0,1,0,0,69.5,19,69.05,16.6
20,1,77,3,5,3,3,3,1,1,0,0,0,1,0,0,0,1,0,27.5,23,37.25,43.2
23,4,65,0,5,2,2,2,1,1,0,1,0,0,0,0,1,0,0,54.5,35,56.15,27.0
24,7,85,4,6,1,2,2,0,1,0,1,1,0,0,1,0,0,0,74.5,15,67.75,31.0
21,4,89,4,5,2,2,2,0,1,0,0,0,0,1,0,1,0,0,54.5,11,56.15,33.4
19,2,74,0,6,0,0,0,0,1,1,0,0,1,0,1,0,0,0,41.0,26,44.3,34.4
17,3,74,2,3,1,1,1,0,0,1,0,1,0,0,1,0,0,0,49.0,26,57.099999999999994,24.4
22,2,79,1,5,2,2,2,0,1,0,1,1,0,0,0,0,0,1,42.5,21,47.75,31.4
19,2,95,3,5,1,1,1,0,1,0,1,0,0,0,0,1,0,0,44.5,5,49.15,33.0
21,3,79,4,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37.5,21,39.45,50.4
18,2,75,2,10,3,2,2,1,1,0,1,1,0,0,0,0,1,0,27.5,25,25.25,62.0
20,4,78,0,7,1,1,1,0,0,0,0,0,0,1,1,0,0,0,57.0,22,53.099999999999994,31.799999999999997
21,0,86,1,4,0,0,0,1,1,1,0,0,0,1,0,0,0,1,32.0,14,42.8,29.6
21,2,65,3,6,2,3,3,1,1,0,1,1,0,0,0,0,0,0,27.5,35,34.85,50.0
18,4,80,3,5,2,3,3,0,1,0,0,1,0,0,0,1,0,0,53.0,20,55.099999999999994,33.0
23,6,79,1,4,2,3,3,0,1,1,0,1,0,0,0,0,0,1,76.5,21,73.94999999999999,14.399999999999999
19,4,81,1,4,2,1,1,0,1,0,0,1,0,0,0,0,0,1,61.5,19,63.449999999999996,19.6
17,2,76,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1,43.0,24,50.5,27.6
20,5,71,2,3,4,3,3,0,1,1,0,1,0,0,0,0,0,0,63.5,29,67.25,19.6
21,5,89,0,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,78.5,11,77.75,4.399999999999999
21,3,67,1,6,0,0,0,1,1,0,1,0,0,0,0,0,0,1,42.5,33,45.349999999999994,38.2
24,2,94,1,4,3,3,3,0,1,0,0,0,1,0,0,0,0,0,52.0,6,56.8,20.4
20,6,84,0,5,2,2,2,0,1,0,0,0,1,0,1,0,0,0,80.0,16,74.0,13.399999999999999
20,2,87,1,3,2,2,2,0,1,0,0,0,0,1,0,1,0,0,50.5,13,58.14999999999999,18.2
18,6,82,3,6,2,1,1,0,1,1,0,0,0,1,0,0,0,1,68.0,18,63.199999999999996,31.200000000000003
22,4,91,3,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,60.5,9,62.74999999999999,23.6
21,5,86,2,3,1,2,2,0,1,1,0,0,0,0,0,1,0,0,71.0,14,72.5,13.600000000000001
20,5,92,0,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,70.0,8,59.8,28.200000000000003
17,5,88,2,5,3,4,4,0,1,0,1,0,0,1,0,0,0,1,68.0,12,65.6,22.799999999999997
24,2,90,1,4,3,3,3,0,1,0,1,0,1,0,0,0,0,1,50.0,10,55.4,22.0
18,4,76,0,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0,60.0,24,60.0,22.6
19,5,79,1,4,1,1,1,0,1,1,0,0,0,0,1,0,0,0,68.5,21,68.35,17.4
21,3,82,2,6,1,1,1,0,1,0,0,0,1,0,0,1,0,0,47.0,18,48.5,36.2
18,1,82,1,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0,42.0,18,54.599999999999994,18.2
17,2,86,2,2,4,4,4,0,0,1,0,0,1,0,0,0,0,1,49.0,14,59.5,17.6
17,1,76,2,5,3,3,3,1,1,0,0,0,0,1,0,1,0,0,30.0,24,39.0,39.6
22,3,81,1,2,4,3,3,0,1,1,0,0,0,1,0,1,0,0,57.5,19,65.45,12.600000000000001
19,2,87,1,2,2,1,1,0,1,1,1,0,0,1,0,1,0,0,52.5,13,61.95,13.2
27,3,66,0,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0,43.0,34,43.3,39.6
18,6,90,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77.0,10,71.9,19.0
19,5,98,6,5,2,2,2,1,1,0,0,1,0,0,0,0,0,0,61.0,2,60.699999999999996,34.8
19,4,74,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,63.0,26,66.89999999999999,13.399999999999999
21,5,93,3,8,1,1,1,1,1,1,1,1,0,0,0,0,0,1,61.5,7,53.849999999999994,39.8
20,2,83,4,7,1,2,2,0,1,1,1,0,1,0,0,0,0,0,31.5,17,35.25,51.8
22,2,74,1,3,2,2,2,0,1,0,1,1,0,0,0,0,0,0,44.0,26,53.599999999999994,23.4
18,4,88,1,5,2,2,2,0,1,1,1,0,0,1,1,0,0,0,63.0,12,62.099999999999994,21.799999999999997
18,3,97,0,4,3,3,3,0,1,0,0,1,0,0,0,1,0,0,64.5,3,65.55,12.2
17,3,78,3,5,2,2,2,0,0,1,0,0,0,0,0,1,0,0,44.0,22,48.8,36.8
17,4,73,0,7,2,2,2,0,1,0,1,0,0,0,0,0,1,0,54.5,27,51.349999999999994,33.8
19,5,64,2,4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,58.0,36,60.99999999999999,27.4
20,4,80,5,7,3,3,3,1,1,1,0,0,0,1,0,1,0,0,43.0,20,43.3,51.0
19,5,83,3,2,3,4,3,0,1,0,1,1,0,0,1,0,0,0,68.5,17,73.14999999999999,13.8
23,0,96,1,4,4,4,3,1,1,1,1,0,1,0,0,0,0,0,37.0,4,46.3,25.6
23,4,81,2,5,3,4,4,0,1,0,0,0,0,1,0,0,0,1,56.5,19,57.55,28.6
20,5,76,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0,1,49.0,24,54.699999999999996,42.6
17,3,88,0,5,3,2,2,0,0,0,0,0,0,0,1,0,0,0,58.0,12,58.599999999999994,20.8
19,2,72,3,5,0,0,0,0,1,1,0,0,1,0,1,0,0,0,33.0,28,41.099999999999994,42.2
19,3,82,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55.0,18,56.5,23.200000000000003
19,2,81,3,7,3,4,4,0,0,0,0,1,0,0,0,0,1,0,33.5,19,36.65,48.6
19,5,75,3,6,2,2,2,0,1,0,0,0,0,1,0,0,0,1,56.5,25,55.15,37.0
19,4,81,2,2,3,3,3,0,1,0,1,1,0,0,0,0,0,0,62.5,19,68.95,13.600000000000001
20,3,88,2,5,3,3,3,0,1,0,1,1,0,0,0,1,0,0,52.0,12,54.4,28.799999999999997
19,2,90,0,4,2,2,2,0,1,0,1,0,1,0,0,0,0,0,53.0,10,57.49999999999999,18.0
21,3,80,0,7,4,3,3,0,1,1,1,0,1,0,0,0,0,1,50.0,20,48.2,34.0
21,5,81,0,7,2,2,2,0,0,0,1,0,0,0,0,0,0,0,66.5,19,59.75,27.6
19,4,67,4,7,1,1,1,1,0,1,0,0,1,0,1,0,0,0,39.5,33,40.849999999999994,52.2
23,2,84,2,8,0,0,0,1,1,0,1,0,1,0,0,0,1,0,36.0,16,36.0,48.4
18,3,79,2,6,2,2,2,0,0,1,1,0,0,1,1,0,0,0,45.5,21,47.449999999999996,37.4
17,5,81,4,7,2,1,1,0,0,0,0,0,0,0,0,0,1,0,54.5,19,51.349999999999994,43.6
21,3,78,2,4,4,3,3,0,1,0,0,1,0,0,0,0,1,0,49.0,22,54.699999999999996,27.799999999999997
19,3,74,1,5,2,2,2,0,1,1,1,0,0,1,0,1,0,0,48.0,26,51.599999999999994,30.4
21,6,75,0,6,4,3,3,0,1,1,0,0,0,0,0,0,0,1,73.5,25,67.05,22.0
17,2,76,2,6,1,1,1,0,1,0,0,1,0,0,0,0,0,0,36.0,24,40.8,41.6
24,5,71,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0,60.5,29,65.14999999999999,23.6
22,3,84,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1,54.0,16,60.599999999999994,20.4
17,3,86,2,2,2,2,2,0,0,0,1,0,1,0,1,0,0,0,57.0,14,65.1,14.600000000000001
17,4,80,1,6,2,2,2,0,0,0,0,0,0,1,0,1,0,0,57.0,20,55.5,30.0
24,4,83,3,5,2,2,2,0,1,1,1,0,1,0,0,0,0,1,54.5,17,56.15,31.799999999999997
19,4,80,1,6,3,3,3,0,1,0,1,0,1,0,0,0,0,0,57.0,20,55.5,30.0
19,3,91,2,6,1,1,1,0,1,1,1,0,0,0,0,0,0,0,51.5,9,51.65,32.6
17,4,82,1,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0,60.0,18,60.0,24.200000000000003
20,4,84,3,6,2,1,1,0,1,0,0,0,0,0,0,1,0,0,53.0,16,52.699999999999996,36.4
20,3,88,2,7,1,1,1,0,1,0,0,0,1,0,1,0,0,0,48.0,12,46.8,38.8
22,2,81,2,7,1,1,1,0,1,0,0,0,1,0,0,0,1,0,36.5,19,38.75,44.6
17,4,93,3,1,2,3,3,0,1,1,0,1,0,0,0,0,1,0,67.5,7,74.85,7.800000000000001
17,4,76,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,58.0,24,56.199999999999996,27.6
22,3,95,0,6,1,1,1,0,1,0,1,0,1,0,1,0,0,0,59.5,5,57.25,23.0
23,2,80,4,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,32.0,20,38.0,48.0
17,3,76,0,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0,50.0,24,50.6,30.6
23,1,69,3,4,0,1,1,1,1,0,1,0,1,0,0,1,0,0,25.5,31,38.25,41.4
21,5,89,1,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0,79.5,11,83.25,0.0
23,3,79,4,4,2,2,2,0,1,0,1,0,0,1,0,0,1,0,43.5,21,50.849999999999994,35.4
20,4,83,0,2,3,3,3,0,1,0,0,0,0,1,0,0,0,0,69.5,17,73.85,4.800000000000001
17,3,84,1,2,3,3,3,0,1,1,0,0,1,0,0,0,1,0,59.0,16,66.5,11.399999999999999
20,6,78,3,7,1,1,1,0,1,1,0,0,1,0,0,1,0,0,64.0,22,58.0,37.8
23,4,90,0,5,3,3,3,0,1,0,0,0,1,0,0,0,1,0,67.0,10,64.9,17.0
19,3,85,1,6,1,1,1,0,1,0,0,0,1,0,1,0,0,0,51.5,15,51.65,31.0
20,3,75,2,5,1,1,1,0,1,0,0,1,0,0,0,0,1,0,45.5,25,49.849999999999994,34.0
20,3,71,1,7,0,0,0,0,1,1,0,0,0,1,0,0,1,0,42.5,29,42.949999999999996,41.6
17,3,88,2,5,3,3,3,0,1,0,0,0,0,1,0,0,0,1,52.0,12,54.4,28.799999999999997
24,4,80,5,5,2,2,2,1,1,0,0,0,1,0,0,0,0,0,47.0,20,50.9,41.0
19,4,87,1,8,1,2,2,1,0,0,0,0,0,0,0,0,1,0,56.5,13,50.349999999999994,37.2
22,4,80,2,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,56.0,20,57.199999999999996,29.0
20,5,83,3,6,1,1,1,0,1,1,0,1,0,0,1,0,0,0,60.5,17,57.949999999999996,33.8
23,1,88,0,6,3,3,3,1,1,0,0,1,0,0,0,1,0,0,40.0,12,43.6,31.799999999999997
21,3,70,1,3,2,2,2,0,1,0,0,0,1,0,1,0,0,0,50.0,30,57.8,22.0
20,4,95,0,7,2,2,2,0,1,0,0,0,1,0,1,0,0,0,65.5,5,59.05,25.0
19,5,85,1,7,1,2,2,0,1,0,0,1,0,0,1,0,0,0,65.5,15,59.05,30.0
22,4,65,3,3,1,2,2,1,1,0,1,1,0,0,0,0,0,0,49.5,35,57.45,29.0
17,5,92,2,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0,70.0,8,67.0,21.200000000000003
22,6,89,3,7,1,1,1,0,1,1,0,0,0,1,0,0,1,0,69.5,11,61.849999999999994,33.4
18,3,80,1,2,3,3,3,0,1,0,0,0,0,1,1,0,0,0,57.0,20,65.1,13.0
23,2,93,3,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0,41.5,7,44.65,38.8
21,2,76,1,3,0,0,0,0,1,1,0,0,0,1,0,0,0,1,45.0,24,54.3,22.6
22,2,81,2,4,2,3,3,0,1,0,1,0,0,0,0,1,0,0,42.5,19,50.14999999999999,29.6
21,2,100,2,5,4,4,4,0,0,1,0,0,0,0,1,0,0,0,50.0,0,53.0,27.0
17,2,86,2,3,4,4,3,0,1,0,1,0,1,0,0,1,0,0,47.0,14,55.7,22.6
19,2,90,3,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,46.0,10,55.0,25.0
22,5,88,3,5,2,2,2,0,1,1,0,1,0,0,0,0,0,1,65.0,12,63.5,26.799999999999997
21,3,70,1,8,0,1,1,1,1,1,1,0,0,0,0,1,0,0,40.0,30,38.8,47.0
23,2,84,0,6,2,2,2,0,1,1,0,0,0,0,0,1,0,0,46.0,16,47.8,30.4
21,3,83,2,2,3,3,3,0,1,0,1,0,0,1,0,0,1,0,55.5,17,64.05,15.8
18,4,91,0,6,3,3,3,0,1,0,1,1,0,0,0,1,0,0,65.5,9,61.449999999999996,21.6
19,3,94,1,5,1,1,1,0,1,1,1,0,1,0,0,0,0,0,58.0,6,58.599999999999994,22.4
21,3,92,0,4,3,3,3,0,1,0,0,0,0,1,0,0,0,0,62.0,8,63.8,14.2
17,1,78,4,4,2,2,2,1,1,0,0,0,0,1,0,1,0,0,27.0,22,39.3,41.8
24,5,70,1,6,0,0,0,0,1,1,0,1,0,0,0,0,1,0,60.0,30,57.6,31.0
22,3,86,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,1,54.0,14,63.0,18.6
23,2,81,3,4,3,3,3,0,1,0,1,0,1,0,1,0,0,0,39.5,19,48.05,33.6
17,3,73,3,3,2,2,2,0,1,0,0,0,1,0,0,1,0,0,45.5,27,54.65,28.799999999999997
23,4,76,2,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0,54.0,24,55.8,30.6
25,4,81,4,6,1,2,2,0,1,1,0,0,0,0,0,0,0,0,48.5,19,49.55,41.6
18,4,84,0,5,3,4,4,0,1,1,0,0,1,0,0,0,1,0,64.0,16,62.8,19.4
22,3,77,1,6,1,1,1,0,1,0,0,0,0,1,0,0,0,0,47.5,23,48.85,34.2
21,4,81,1,1,3,3,2,0,1,1,1,0,0,1,0,0,1,0,67.5,19,74.85,4.600000000000001
17,3,81,1,5,3,2,2,0,1,1,0,0,0,1,0,0,1,0,51.5,19,54.05,27.6
22,3,84,2,5,1,1,1,0,0,0,1,1,0,0,0,0,1,0,50.0,16,53.0,30.4
22,5,74,2,2,3,3,3,0,1,0,0,1,0,0,1,0,0,0,67.0,26,72.1,13.399999999999999
19,4,76,1,4,2,2,2,0,1,0,0,0,0,0,0,1,0,0,59.0,24,61.699999999999996,21.6
23,6,92,1,5,3,4,4,0,1,1,0,0,0,0,0,0,0,1,81.0,8,74.69999999999999,14.200000000000003
17,3,79,4,6,1,1,1,0,0,1,1,0,1,0,0,0,0,0,39.5,21,43.25,45.4
17,5,85,3,6,4,4,3,0,1,1,1,0,1,0,0,1,0,0,61.5,15,58.65,33.0
21,3,72,1,2,2,3,3,0,1,0,0,0,0,1,0,0,0,1,53.0,28,62.3,16.200000000000003
21,3,91,0,4,1,1,1,0,1,0,0,0,1,0,0,0,1,0,61.5,9,63.449999999999996,14.600000000000001
19,4,91,3,2,4,4,3,0,1,0,0,1,0,0,0,1,0,0,64.5,9,70.35,13.600000000000001
22,4,84,3,5,2,2,2,0,1,1,0,0,1,0,0,0,1,0,55.0,16,56.5,31.4
22,2,77,0,4,3,3,3,0,1,0,1,0,0,1,0,0,0,1,46.5,23,52.949999999999996,23.200000000000003
22,4,70,2,4,2,1,2,0,1,0,0,0,1,0,0,1,0,0,53.0,30,57.49999999999999,28.0
20,3,100,1,10,1,2,2,1,1,0,1,0,1,0,1,0,0,0,51.0,0,41.699999999999996,45.0
22,5,78,3,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0,64.0,22,67.6,20.799999999999997
20,3,70,3,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40.0,30,46.0,40.0
25,3,77,2,6,0,0,0,0,1,0,0,0,0,1,1,0,0,0,44.5,23,46.75,38.2
19,2,85,4,6,2,2,2,0,1,1,0,0,0,1,1,0,0,0,34.5,15,39.75,46.0
25,5,72,1,6,1,1,1,0,0,0,0,1,0,0,0,0,1,0,61.0,28,58.3,30.200000000000003
21,4,77,0,6,1,1,1,0,1,0,0,1,0,0,0,0,0,1,58.5,23,56.55,27.200000000000003
18,6,70,1,4,1,1,1,0,1,0,0,0,1,0,0,0,0,1,72.0,30,70.8,18.0
24,5,93,2,5,2,2,2,0,1,0,1,0,0,0,0,1,0,0,70.5,7,67.35,20.799999999999997
21,3,81,3,4,2,2,2,0,1,0,0,1,0,0,0,0,1,0,47.5,19,53.65,30.6
22,1,70,1,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,32.0,30,42.8,33.0
23,3,74,4,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0,43.0,26,52.9,32.4
21,3,76,4,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0,38.0,24,42.199999999999996,46.6
19,1,82,3,7,0,0,0,1,1,0,1,1,0,0,1,0,0,0,26.0,18,31.4,51.2
23,4,59,1,5,2,2,2,1,1,0,0,0,1,0,0,0,0,0,48.5,41,51.949999999999996,33.400000000000006
21,5,79,1,5,2,2,2,0,1,1,1,0,1,0,0,0,1,0,66.5,21,64.55,22.4
22,2,76,3,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0,29.0,24,31.099999999999994,55.6
17,2,70,4,7,3,3,3,0,1,0,0,0,0,1,0,1,0,0,25.0,30,30.7,57.0
22,4,74,5,7,2,2,2,1,1,0,0,0,0,0,1,0,0,0,40.0,26,41.2,53.400000000000006
19,3,75,2,6,1,0,0,0,1,0,0,0,0,1,0,0,0,1,43.5,25,46.05,39.0
24,4,72,3,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,51.0,28,56.099999999999994,31.200000000000003
22,4,70,2,4,2,2,2,0,0,0,0,0,0,1,1,0,0,0,53.0,30,57.49999999999999,28.0
21,3,77,1,5,1,1,1,0,1,1,1,0,1,0,0,0,0,1,49.5,23,52.65,29.200000000000003
22,5,88,0,6,2,2,2,0,1,0,0,0,0,1,0,0,0,0,72.0,12,66.0,19.799999999999997
18,4,80,2,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0,60.0,20,64.8,19.0
24,4,56,2,7,0,0,0,1,1,1,0,0,0,1,0,1,0,0,40.0,44,41.2,48.6
25,5,90,0,8,4,4,4,1,1,0,0,0,1,0,0,0,0,0,69.0,10,59.099999999999994,29.0
21,5,76,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.0,24,57.6,32.6
24,3,93,2,8,3,2,2,1,1,1,0,0,1,0,0,0,0,1,48.5,7,44.74999999999999,41.8
19,3,88,2,6,2,1,1,0,1,1,0,1,0,0,1,0,0,0,50.0,12,50.6,33.8
19,4,79,0,6,2,2,2,0,1,0,0,0,0,0,0,0,1,0,59.5,21,57.25,26.4
21,3,80,4,5,2,2,2,0,1,0,0,0,0,0,0,0,0,1,42.0,20,47.4,40.0
22,3,72,4,4,0,0,0,0,1,1,0,0,0,1,0,0,1,0,40.0,28,48.4,38.2
20,3,87,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51.5,13,54.05,29.200000000000003
22,4,94,2,3,4,4,3,0,1,0,0,1,0,0,0,1,0,0,67.0,6,69.7,13.399999999999999
21,6,76,1,5,3,3,3,0,1,0,0,0,1,0,0,0,0,0,73.0,24,69.1,20.6
18,4,77,1,3,3,3,3,0,1,1,1,1,0,0,0,1,0,0,61.5,23,65.85,16.200000000000003
22,4,97,2,4,2,2,2,0,1,0,0,0,0,1,1,0,0,0,66.5,3,66.94999999999999,17.2
22,5,82,2,7,4,3,3,0,1,0,0,1,0,0,0,0,0,0,61.0,18,55.89999999999999,35.2
21,4,69,3,7,2,2,2,1,1,0,1,1,0,0,0,0,1,0,43.5,31,43.65,47.4
23,3,71,5,4,3,3,3,1,1,0,0,0,0,0,0,1,0,0,36.5,29,45.949999999999996,42.6
18,3,95,2,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,51.5,5,49.25,36.0
22,4,85,3,5,2,3,3,0,1,1,1,0,0,0,0,0,1,0,55.5,15,56.849999999999994,31.0
18,4,73,2,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0,54.5,27,58.55,26.799999999999997
18,4,84,5,8,0,0,0,1,1,0,1,0,0,1,1,0,0,0,43.0,16,40.9,54.400000000000006
19,2,75,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,44.5,25,53.95,23.0
18,3,66,1,2,2,3,3,1,1,0,1,0,0,0,0,1,0,0,50.0,34,60.2,18.6
19,3,79,5,4,2,2,2,1,1,1,1,0,0,0,0,1,0,0,40.5,21,48.75,39.4
20,4,81,1,5,3,3,3,0,1,0,1,0,1,0,0,1,0,0,59.5,19,59.65,24.6
22,4,69,5,5,0,0,0,1,1,0,1,0,0,1,1,0,0,0,41.5,31,47.05,45.4
20,2,71,1,2,3,3,3,0,1,0,0,1,0,0,0,0,0,1,44.5,29,56.349999999999994,19.6
17,3,74,2,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0,43.0,26,45.699999999999996,39.4
23,4,80,4,8,1,1,1,1,1,0,1,0,0,0,0,0,1,0,44.0,20,41.599999999999994,52.0
19,6,83,1,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0,74.5,17,67.75,22.799999999999997
20,2,70,0,5,3,3,3,0,1,1,1,1,0,0,0,0,0,1,41.0,30,46.7,31.0
22,1,77,3,6,1,2,2,1,1,1,0,0,0,1,0,0,0,1,25.5,23,33.449999999999996,48.2
21,4,78,2,5,2,2,2,0,1,1,1,0,1,0,0,0,0,1,55.0,22,56.5,29.799999999999997
23,2,68,1,5,3,3,3,1,1,0,0,1,0,0,0,0,1,0,37.0,32,43.9,35.8
22,4,83,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,57.5,17,58.25,27.799999999999997
19,5,86,0,5,3,4,3,0,1,1,0,1,0,0,0,0,0,0,73.0,14,69.1,15.600000000000001
25,3,84,0,4,2,3,3,0,1,0,0,1,0,0,0,0,1,0,58.0,16,60.99999999999999,17.4
21,3,71,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,1,49.5,29,59.849999999999994,20.6
20,3,86,2,8,3,2,2,1,0,0,0,0,1,0,0,0,1,0,45.0,14,42.3,44.6
23,4,81,0,6,1,1,1,0,1,1,0,0,0,1,0,1,0,0,60.5,19,57.949999999999996,25.6
21,2,89,3,4,3,3,3,0,1,0,0,0,0,0,0,0,1,0,43.5,11,50.849999999999994,30.4
21,3,85,3,6,0,0,0,0,1,1,1,0,0,1,0,0,0,1,45.5,15,47.449999999999996,39.0
26,3,84,1,3,3,3,3,0,1,1,0,0,0,1,0,0,0,1,57.0,16,62.7,16.4
20,4,79,4,6,1,1,1,0,1,0,1,0,0,0,1,0,0,0,47.5,21,48.85,42.4
20,4,89,0,6,3,3,3,0,0,1,0,0,1,0,0,0,1,0,64.5,11,60.75,22.4
21,5,72,3,7,2,2,2,0,1,0,1,0,0,0,1,0,0,0,53.0,28,50.3,43.2
23,2,71,3,6,0,1,1,0,0,0,0,1,0,0,0,0,1,0,30.5,29,36.949999999999996,47.6
17,3,100,2,5,3,3,3,0,1,0,1,0,0,0,0,0,1,0,58.0,0,58.599999999999994,24.0
17,5,66,4,7,0,0,0,1,1,1,0,0,0,1,0,0,1,0,47.0,34,46.099999999999994,49.599999999999994
19,4,72,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,54.0,28,58.199999999999996,27.200000000000003
17,3,88,2,6,2,2,2,0,1,0,0,0,0,1,0,0,1,0,50.0,12,50.6,33.8
20,2,69,3,4,2,1,1,1,1,1,0,0,1,0,0,0,0,0,33.5,31,43.849999999999994,38.4
22,6,87,2,5,1,2,1,0,1,1,0,1,0,0,0,0,1,0,75.5,13,70.85,20.200000000000003
