Age,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Stress_Index,GPA,Semester_GPA,CGPA,Dropout,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes,Semester_Year 2,Semester_Year 3,Semester_Year 4,Department_Business,Department_CS,Department_Engineering,Department_Science
23,4,73,2,4,2,2,2,0,1,0,0,0,0,0,0,0,0,1
26,3,100,2,6,1,1,1,0,1,0,0,0,0,1,1,0,0,0
21,2,78,0,5,2,3,3,0,1,0,1,0,0,1,0,0,0,1
19,7,82,3,3,4,3,3,0,1,0,0,1,0,0,0,0,0,1
27,2,70,2,5,1,1,1,0,1,1,0,0,0,1,0,0,0,1
18,4,86,1,5,1,1,2,1,1,0,0,1,0,0,0,0,1,0
21,3,90,2,5,3,3,3,0,1,0,0,1,0,0,0,0,1,0
21,3,75,1,4,0,0,0,0,1,1,0,0,0,1,1,0,0,0
24,4,67,0,8,1,1,1,0,1,1,0,0,1,0,0,0,0,0
21,3,78,1,6,3,3,3,0,1,1,0,0,0,0,0,0,1,0
19,3,97,0,3,3,4,3,0,0,1,0,0,1,0,0,0,0,0
18,3,76,1,5,1,2,2,0,1,0,0,0,1,0,0,1,0,0
20,3,100,3,6,2,2,2,0,1,1,0,0,1,0,0,1,0,0
18,2,77,1,5,1,0,0,1,1,1,1,0,1,0,1,0,0,0
21,3,67,5,6,0,0,0,1,1,1,0,0,0,1,0,0,0,0
19,3,77,0,5,3,3,3,0,0,0,0,1,0,0,0,0,0,0
17,3,67,1,5,3,4,4,0,1,1,0,1,0,0,0,0,1,0
23,3,76,1,5,2,2,2,1,0,1,1,0,1,0,0,0,0,0
19,5,85,1,6,1,1,1,0,1,1,1,0,0,1,1,0,0,0
18,3,78,2,4,3,3,3,0,0,1,0,0,0,0,0,0,0,1
20,5,90,3,5,2,3,3,0,1,1,0,0,1,0,1,0,0,0
21,6,77,5,5,2,1,1,1,1,0,0,0,1,0,0,1,0,0
17,3,70,4,4,0,1,1,0,1,1,0,0,1,0,0,0,0,1
21,4,83,0,6,3,2,2,0,1,1,0,0,0,1,1,0,0,0
18,4,80,3,6,3,3,3,0,1,1,0,0,0,0,1,0,0,0
24,4,81,3,1,4,3,3,0,0,0,1,0,1,0,0,0,1,0
22,1,71,5,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0
20,5,84,0,8,3,3,3,0,1,0,0,0,0,1,0,0,0,0
19,3,93,2,8,2,2,2,0,1,0,1,0,0,0,0,1,0,0
20,5,71,3,6,0,0,0,0,1,0,1,0,0,1,0,0,1,0
22,3,66,1,7,1,1,1,0,1,0,1,0,0,0,0,1,0,0
20,5,69,5,5,1,2,2,0,1,0,1,0,0,1,0,0,0,0
20,4,81,3,6,2,2,2,0,1,0,0,0,1,0,0,0,0,1
21,4,69,2,5,2,2,2,1,1,0,0,0,0,0,0,1,0,0
19,4,84,3,5,3,3,3,0,1,0,1,0,1,0,0,1,0,0
20,3,84,6,8,2,1,1,1,1,1,1,0,0,1,1,0,0,0
17,3,84,1,7,1,1,1,0,0,0,1,0,0,0,0,1,0,0
23,4,100,3,4,2,2,2,0,1,0,0,1,0,0,0,1,0,0
21,4,67,1,8,0,0,0,1,1,1,0,0,0,1,0,0,0,1
19,3,68,0,5,0,1,0,1,1,0,1,0,0,1,1,0,0,0
25,5,92,1,6,2,1,1,0,1,1,0,0,1,0,0,0,0,1
21,3,86,3,5,1,2,2,0,0,0,0,1,0,0,1,0,0,0
18,4,91,0,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0
22,5,65,4,6,1,2,2,1,0,0,1,0,1,0,0,0,0,0
21,4,71,5,7,1,0,0,1,1,0,0,1,0,0,0,1,0,0
21,3,89,3,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0
20,5,80,4,7,3,3,3,0,1,1,0,0,0,1,0,0,0,1
22,6,92,1,1,4,2,2,0,1,0,1,0,0,1,0,0,0,1
20,4,78,3,4,1,1,1,0,1,1,0,0,0,0,0,0,0,1
22,1,80,0,3,2,2,2,1,1,0,0,1,0,0,0,0,0,1
17,3,100,0,6,2,2,2,0,1,0,1,0,0,0,0,0,1,0
20,5,73,0,7,2,2,2,0,1,1,0,0,0,1,1,0,0,0
24,3,87,3,5,3,3,3,0,1,1,0,0,0,0,0,0,0,0
19,4,69,3,7,0,0,0,0,1,0,1,0,1,0,1,0,0,0
19,3,75,4,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0
20,5,87,0,3,3,3,3,0,1,1,1,0,0,0,0,0,1,0
18,4,70,0,6,1,1,1,1,0,0,1,0,0,0,0,0,1,0
17,3,89,0,7,1,0,0,0,1,0,1,0,0,1,0,1,0,0
20,5,80,2,5,1,1,1,0,1,0,0,0,0,1,0,0,1,0
21,5,74,0,8,1,1,1,0,1,0,0,0,0,0,1,0,0,0
20,4,81,3,6,2,2,2,0,1,0,1,0,1,0,1,0,0,0
20,4,77,4,6,2,2,2,0,1,0,0,0,0,1,1,0,0,0
21,8,76,2,4,3,3,3,0,1,0,1,1,0,0,0,0,0,1
23,2,78,3,3,2,2,2,0,1,1,0,0,1,0,0,1,0,0
20,3,70,1,5,2,2,2,0,1,1,1,0,0,1,0,0,0,1
19,4,67,2,8,1,1,1,1,1,0,0,1,0,0,0,0,0,0
20,5,65,4,5,1,1,1,1,1,0,1,0,1,0,0,0,0,0
22,3,86,3,4,2,3,3,0,1,0,0,0,0,0,0,0,0,1
24,5,85,1,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0
19,3,75,2,6,1,1,1,0,1,0,0,0,0,1,0,0,0,1
21,4,81,1,3,3,4,4,0,1,1,0,0,0,0,1,0,0,0
21,5,93,2,6,1,1,1,0,1,0,1,0,0,1,0,0,0,0
18,4,77,4,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0
21,5,79,1,5,3,3,3,0,0,0,0,1,0,0,1,0,0,0
17,5,97,2,6,2,2,2,0,1,0,1,0,0,1,0,0,0,1
17,3,85,0,3,3,3,3,0,1,1,0,1,0,0,1,0,0,0
21,2,89,3,5,3,3,3,0,1,0,0,0,0,1,1,0,0,0
20,3,87,1,2,1,1,1,1,0,0,1,0,0,0,0,0,1,0
21,3,86,1,5,3,3,3,0,1,1,0,0,0,0,0,0,0,1
21,5,76,3,6,0,1,1,0,1,0,0,0,0,0,0,1,0,0
18,2,74,1,6,2,3,3,0,0,0,1,0,0,0,0,0,0,0
20,4,87,1,7,3,3,3,0,1,0,1,0,0,0,0,1,0,0
18,4,86,0,6,0,0,0,1,1,0,0,0,0,1,0,0,0,1
24,4,83,1,4,3,4,3,0,1,0,1,0,0,1,1,0,0,0
18,5,84,1,2,4,4,4,0,1,0,0,0,0,0,1,0,0,0
20,4,75,2,7,2,3,3,1,1,1,1,0,0,1,1,0,0,0
18,3,72,3,4,2,2,2,1,1,0,1,0,0,0,1,0,0,0
22,3,76,3,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0
20,4,80,1,8,3,3,3,1,1,1,0,0,1,0,0,0,0,1
19,3,77,3,5,2,2,2,0,1,1,1,1,0,0,1,0,0,0
22,2,94,1,6,1,1,1,0,1,1,1,0,0,1,0,1,0,0
21,4,93,3,5,2,2,2,0,0,1,0,1,0,0,0,1,0,0
22,4,88,1,5,4,4,4,0,1,0,1,0,0,0,0,0,0,1
18,3,91,3,4,3,2,2,0,1,1,0,0,0,1,0,1,0,0
17,4,71,1,4,3,3,3,0,1,1,0,0,0,1,0,0,0,1
21,2,87,3,9,1,2,2,0,1,0,1,0,1,0,0,1,0,0
20,0,81,0,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0
22,4,78,4,5,2,2,2,0,1,0,1,1,0,0,0,0,1,0
20,2,79,2,3,3,3,3,0,1,1,0,0,1,0,0,0,1,0
21,4,79,5,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0
17,2,79,2,4,2,1,1,1,1,0,0,0,0,1,0,0,0,1
25,3,77,0,4,1,1,1,1,1,0,0,0,0,1,0,0,0,0
20,3,71,0,6,0,0,0,0,1,1,0,0,0,1,0,1,0,0
22,3,69,2,9,1,1,1,1,1,0,0,1,0,0,0,0,0,1
19,5,85,4,4,1,1,1,0,1,0,0,0,0,0,0,1,0,0
21,2,59,2,2,3,3,3,0,1,0,0,0,1,0,0,0,0,1
18,0,97,3,5,2,2,2,0,1,1,1,1,0,0,0,0,1,0
22,2,77,3,7,1,1,1,1,0,0,0,1,0,0,0,0,1,0
20,5,67,0,5,2,2,2,1,1,1,1,0,0,0,0,0,0,0
21,3,86,1,6,2,2,2,0,1,0,1,0,1,0,0,0,0,0
22,5,80,1,4,3,3,3,0,1,0,0,0,0,1,1,0,0,0
18,3,74,1,9,0,1,1,0,1,0,0,1,0,0,0,0,0,1
19,5,77,1,6,2,1,1,0,1,0,1,0,0,1,1,0,0,0
22,2,81,3,4,2,2,2,0,0,0,1,0,0,0,0,0,0,0
25,4,90,1,4,2,2,2,0,1,0,1,0,1,0,0,0,1,0
20,5,60,3,6,0,0,0,1,1,1,1,1,0,0,1,0,0,0
22,2,84,1,6,0,0,0,0,1,0,0,0,1,0,0,1,0,0
20,2,95,1,3,1,1,1,0,1,0,1,0,0,1,0,1,0,0
25,3,75,0,5,0,0,0,0,1,1,0,1,0,0,0,0,0,0
17,4,88,2,6,0,1,1,1,0,1,1,0,1,0,0,1,0,0
21,2,87,1,6,1,0,0,0,1,0,1,0,1,0,0,1,0,0
17,5,97,2,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0
17,5,83,3,8,1,1,1,0,1,0,0,0,0,0,0,0,0,1
21,3,87,3,1,3,3,3,0,1,0,1,0,0,1,1,0,0,0
21,4,90,2,5,2,2,2,0,1,0,0,1,0,0,0,0,0,1
20,4,71,2,5,3,2,2,0,1,0,1,0,0,0,0,0,0,0
20,4,74,1,5,1,0,0,0,1,1,0,0,0,1,0,0,1,0
27,4,76,2,7,1,1,1,1,1,1,1,0,0,1,0,0,1,0
20,3,84,2,5,1,1,1,0,1,0,0,0,1,0,0,0,0,1
22,1,88,1,3,3,2,3,0,1,1,1,1,0,0,0,0,0,0
19,4,84,0,7,2,3,3,0,1,0,0,0,0,0,0,0,1,0
21,5,73,2,5,1,1,1,0,1,0,0,1,0,0,0,0,1,0
20,5,80,2,5,4,4,4,0,1,0,1,0,1,0,0,0,0,1
20,4,70,4,9,2,1,1,1,1,0,0,1,0,0,0,1,0,0
25,3,86,2,2,3,3,3,0,1,1,0,0,0,0,0,0,1,0
23,5,97,0,4,4,4,3,0,1,0,0,0,0,1,0,0,0,1
21,2,86,1,6,1,1,1,0,0,0,0,0,0,0,0,0,1,0
17,3,66,4,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0
20,2,82,1,3,2,2,2,0,1,0,1,0,0,0,0,1,0,0
26,5,81,1,4,4,4,3,0,0,0,0,0,0,1,0,1,0,0
20,1,77,3,5,3,3,3,0,1,0,0,0,1,0,0,0,1,0
23,4,65,0,5,2,2,2,0,1,0,1,0,0,0,0,1,0,0
24,7,85,4,6,1,2,2,0,1,0,1,1,0,0,1,0,0,0
21,4,89,4,5,2,2,2,0,1,0,0,0,0,1,0,1,0,0
19,2,74,0,6,0,0,0,1,1,1,0,0,1,0,1,0,0,0
17,3,74,2,3,1,1,1,1,0,1,0,1,0,0,1,0,0,0
22,2,79,1,5,2,2,2,0,1,0,1,1,0,0,0,0,0,1
19,2,95,3,5,1,1,1,0,1,0,1,0,0,0,0,1,0,0
21,3,79,4,7,1,0,0,1,1,0,0,0,0,0,0,0,0,0
18,2,75,2,10,3,2,2,1,1,0,1,1,0,0,0,0,1,0
20,4,78,0,7,1,1,1,0,0,0,0,0,0,1,1,0,0,0
21,0,86,1,4,0,0,0,0,1,1,0,0,0,1,0,0,0,1
21,2,65,3,6,2,3,3,0,1,0,1,1,0,0,0,0,0,0
18,4,80,3,5,2,3,3,0,1,0,0,1,0,0,0,1,0,0
23,6,79,1,4,2,3,3,0,1,1,0,1,0,0,0,0,0,1
19,4,81,1,4,2,1,1,0,1,0,0,1,0,0,0,0,0,1
17,2,76,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,1
20,5,71,2,3,4,3,3,0,1,1,0,1,0,0,0,0,0,0
21,5,89,0,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0
21,3,67,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,1
24,2,94,1,4,3,3,3,0,1,0,0,0,1,0,0,0,0,0
20,6,84,0,5,2,2,2,0,1,0,0,0,1,0,1,0,0,0
20,2,87,1,3,2,2,2,0,1,0,0,0,0,1,0,1,0,0
18,6,82,3,6,2,1,1,0,1,1,0,0,0,1,0,0,0,1
22,4,91,3,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0
21,5,86,2,3,1,2,2,0,1,1,0,0,0,0,0,1,0,0
20,5,92,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0
17,5,88,2,5,3,4,4,0,1,0,1,0,0,1,0,0,0,1
24,2,90,1,4,3,3,3,0,1,0,1,0,1,0,0,0,0,1
18,4,76,0,5,1,2,2,0,0,0,0,0,0,0,0,0,1,0
19,5,79,1,4,1,1,1,1,1,1,0,0,0,0,1,0,0,0
21,3,82,2,6,1,1,1,1,1,0,0,0,1,0,0,1,0,0
18,1,82,1,2,1,1,1,1,1,1,0,0,1,0,0,0,1,0
17,2,86,2,2,4,4,4,0,0,1,0,0,1,0,0,0,0,1
17,1,76,2,5,3,3,3,0,1,0,0,0,0,1,0,1,0,0
22,3,81,1,2,4,3,3,0,1,1,0,0,0,1,0,1,0,0
19,2,87,1,2,2,1,1,0,1,1,1,0,0,1,0,1,0,0
27,3,66,0,7,0,0,0,1,1,0,0,0,0,0,0,0,1,0
18,6,90,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19,5,98,6,5,2,2,2,0,1,0,0,1,0,0,0,0,0,0
19,4,74,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0
21,5,93,3,8,1,1,1,0,1,1,1,1,0,0,0,0,0,1
20,2,83,4,7,1,2,2,0,1,1,1,0,1,0,0,0,0,0
22,2,74,1,3,2,2,2,1,1,0,1,1,0,0,0,0,0,0
18,4,88,1,5,2,2,2,0,1,1,1,0,0,1,1,0,0,0
18,3,97,0,4,3,3,3,0,1,0,0,1,0,0,0,1,0,0
17,3,78,3,5,2,2,2,0,0,1,0,0,0,0,0,1,0,0
17,4,73,0,7,2,2,2,0,1,0,1,0,0,0,0,0,1,0
19,5,64,2,4,1,1,1,0,1,1,0,0,0,0,0,0,1,0
20,4,80,5,7,3,3,3,0,1,1,0,0,0,1,0,1,0,0
19,5,83,3,2,3,4,3,0,1,0,1,1,0,0,1,0,0,0
23,0,96,1,4,4,4,3,0,1,1,1,0,1,0,0,0,0,0
23,4,81,2,5,3,4,4,0,1,0,0,0,0,1,0,0,0,1
20,5,76,7,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1
17,3,88,0,5,3,2,2,0,0,0,0,0,0,0,1,0,0,0
19,2,72,3,5,0,0,0,1,1,1,0,0,1,0,1,0,0,0
19,3,82,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1
19,2,81,3,7,3,4,4,0,0,0,0,1,0,0,0,0,1,0
19,5,75,3,6,2,2,2,0,1,0,0,0,0,1,0,0,0,1
19,4,81,2,2,3,3,3,0,1,0,1,1,0,0,0,0,0,0
20,3,88,2,5,3,3,3,0,1,0,1,1,0,0,0,1,0,0
19,2,90,0,4,2,2,2,0,1,0,1,0,1,0,0,0,0,0
21,3,80,0,7,4,3,3,0,1,1,1,0,1,0,0,0,0,1
21,5,81,0,7,2,2,2,1,0,0,1,0,0,0,0,0,0,0
19,4,67,4,7,1,1,1,0,0,1,0,0,1,0,1,0,0,0
23,2,84,2,8,0,0,0,1,1,0,1,0,1,0,0,0,1,0
18,3,79,2,6,2,2,2,0,0,1,1,0,0,1,1,0,0,0
17,5,81,4,7,2,1,1,1,0,0,0,0,0,0,0,0,1,0
21,3,78,2,4,4,3,3,0,1,0,0,1,0,0,0,0,1,0
19,3,74,1,5,2,2,2,1,1,1,1,0,0,1,0,1,0,0
21,6,75,0,6,4,3,3,0,1,1,0,0,0,0,0,0,0,1
17,2,76,2,6,1,1,1,1,1,0,0,1,0,0,0,0,0,0
24,5,71,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0,0
22,3,84,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0,1
17,3,86,2,2,2,2,2,1,0,0,1,0,1,0,1,0,0,0
17,4,80,1,6,2,2,2,0,0,0,0,0,0,1,0,1,0,0
24,4,83,3,5,2,2,2,1,1,1,1,0,1,0,0,0,0,1
19,4,80,1,6,3,3,3,0,1,0,1,0,1,0,0,0,0,0
19,3,91,2,6,1,1,1,0,1,1,1,0,0,0,0,0,0,0
17,4,82,1,5,2,2,2,0,1,1,0,0,0,0,0,0,0,0
20,4,84,3,6,2,1,1,1,1,0,0,0,0,0,0,1,0,0
20,3,88,2,7,1,1,1,0,1,0,0,0,1,0,1,0,0,0
22,2,81,2,7,1,1,1,1,1,0,0,0,1,0,0,0,1,0
17,4,93,3,1,2,3,3,0,1,1,0,1,0,0,0,0,1,0
17,4,76,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22,3,95,0,6,1,1,1,0,1,0,1,0,1,0,1,0,0,0
23,2,80,4,6,1,1,1,0,1,0,0,0,0,0,1,0,0,0
17,3,76,0,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0
23,1,69,3,4,0,1,1,1,1,0,1,0,1,0,0,1,0,0
21,5,89,1,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0
23,3,79,4,4,2,2,2,0,1,0,1,0,0,1,0,0,1,0
20,4,83,0,2,3,3,3,0,1,0,0,0,0,1,0,0,0,0
17,3,84,1,2,3,3,3,0,1,1,0,0,1,0,0,0,1,0
20,6,78,3,7,1,1,1,0,1,1,0,0,1,0,0,1,0,0
23,4,90,0,5,3,3,3,0,1,0,0,0,1,0,0,0,1,0
19,3,85,1,6,1,1,1,0,1,0,0,0,1,0,1,0,0,0
20,3,75,2,5,1,1,1,1,1,0,0,1,0,0,0,0,1,0
20,3,71,1,7,0,0,0,1,1,1,0,0,0,1,0,0,1,0
17,3,88,2,5,3,3,3,0,1,0,0,0,0,1,0,0,0,1
24,4,80,5,5,2,2,2,1,1,0,0,0,1,0,0,0,0,0
19,4,87,1,8,1,2,2,0,0,0,0,0,0,0,0,0,1,0
22,4,80,2,5,1,1,1,0,0,0,0,0,0,0,0,1,0,0
20,5,83,3,6,1,1,1,0,1,1,0,1,0,0,1,0,0,0
23,1,88,0,6,3,3,3,0,1,0,0,1,0,0,0,1,0,0
21,3,70,1,3,2,2,2,0,1,0,0,0,1,0,1,0,0,0
20,4,95,0,7,2,2,2,0,1,0,0,0,1,0,1,0,0,0
19,5,85,1,7,1,2,2,0,1,0,0,1,0,0,1,0,0,0
22,4,65,3,3,1,2,2,0,1,0,1,1,0,0,0,0,0,0
17,5,92,2,5,1,1,1,0,1,1,0,0,0,0,0,0,0,0
22,6,89,3,7,1,1,1,1,1,1,0,0,0,1,0,0,1,0
18,3,80,1,2,3,3,3,0,1,0,0,0,0,1,1,0,0,0
23,2,93,3,6,1,1,1,0,0,1,0,0,0,0,0,0,0,0
21,2,76,1,3,0,0,0,1,1,1,0,0,0,1,0,0,0,1
22,2,81,2,4,2,3,3,1,1,0,1,0,0,0,0,1,0,0
21,2,100,2,5,4,4,4,0,0,1,0,0,0,0,1,0,0,0
17,2,86,2,3,4,4,3,0,1,0,1,0,1,0,0,1,0,0
19,2,90,3,3,0,0,0,1,1,0,0,0,0,1,1,0,0,0
22,5,88,3,5,2,2,2,0,1,1,0,1,0,0,0,0,0,1
21,3,70,1,8,0,1,1,1,1,1,1,0,0,0,0,1,0,0
23,2,84,0,6,2,2,2,0,1,1,0,0,0,0,0,1,0,0
21,3,83,2,2,3,3,3,0,1,0,1,0,0,1,0,0,1,0
18,4,91,0,6,3,3,3,0,1,0,1,1,0,0,0,1,0,0
19,3,94,1,5,1,1,1,0,1,1,1,0,1,0,0,0,0,0
21,3,92,0,4,3,3,3,0,1,0,0,0,0,1,0,0,0,0
17,1,78,4,4,2,2,2,0,1,0,0,0,0,1,0,1,0,0
24,5,70,1,6,0,0,0,1,1,1,0,1,0,0,0,0,1,0
22,3,86,3,2,2,2,2,0,1,0,1,0,0,0,0,0,0,1
23,2,81,3,4,3,3,3,0,1,0,1,0,1,0,1,0,0,0
17,3,73,3,3,2,2,2,1,1,0,0,0,1,0,0,1,0,0
23,4,76,2,5,1,1,1,0,1,0,0,0,0,1,0,0,0,0
25,4,81,4,6,1,2,2,1,1,1,0,0,0,0,0,0,0,0
18,4,84,0,5,3,4,4,0,1,1,0,0,1,0,0,0,1,0
22,3,77,1,6,1,1,1,0,1,0,0,0,0,1,0,0,0,0
21,4,81,1,1,3,3,2,0,1,1,1,0,0,1,0,0,1,0
17,3,81,1,5,3,2,2,0,1,1,0,0,0,1,0,0,1,0
22,3,84,2,5,1,1,1,1,0,0,1,1,0,0,0,0,1,0
22,5,74,2,2,3,3,3,0,1,0,0,1,0,0,1,0,0,0
19,4,76,1,4,2,2,2,0,1,0,0,0,0,0,0,1,0,0
23,6,92,1,5,3,4,4,0,1,1,0,0,0,0,0,0,0,1
17,3,79,4,6,1,1,1,1,0,1,1,0,1,0,0,0,0,0
17,5,85,3,6,4,4,3,0,1,1,1,0,1,0,0,1,0,0
21,3,72,1,2,2,3,3,0,1,0,0,0,0,1,0,0,0,1
21,3,91,0,4,1,1,1,1,1,0,0,0,1,0,0,0,1,0
19,4,91,3,2,4,4,3,0,1,0,0,1,0,0,0,1,0,0
22,4,84,3,5,2,2,2,1,1,1,0,0,1,0,0,0,1,0
22,2,77,0,4,3,3,3,0,1,0,1,0,0,1,0,0,0,1
22,4,70,2,4,2,1,2,0,1,0,0,0,1,0,0,1,0,0
20,3,100,1,10,1,2,2,0,1,0,1,0,1,0,1,0,0,0
22,5,78,3,3,2,2,2,0,1,0,0,0,0,1,0,0,0,0
20,3,70,3,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1
25,3,77,2,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0
19,2,85,4,6,2,2,2,0,1,1,0,0,0,1,1,0,0,0
25,5,72,1,6,1,1,1,1,0,0,0,1,0,0,0,0,1,0
21,4,77,0,6,1,1,1,0,1,0,0,1,0,0,0,0,0,1
18,6,70,1,4,1,1,1,0,1,0,0,0,1,0,0,0,0,1
24,5,93,2,5,2,2,2,0,1,0,1,0,0,0,0,1,0,0
21,3,81,3,4,2,2,2,0,1,0,0,1,0,0,0,0,1,0
22,1,70,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
23,3,74,4,3,2,2,2,0,0,1,0,0,0,0,0,0,0,0
21,3,76,4,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0
19,1,82,3,7,0,0,0,1,1,0,1,1,0,0,1,0,0,0
23,4,59,1,5,2,2,2,0,1,0,0,0,1,0,0,0,0,0
21,5,79,1,5,2,2,2,0,1,1,1,0,1,0,0,0,1,0
22,2,76,3,8,0,0,0,1,1,0,0,1,0,0,0,0,0,0
17,2,70,4,7,3,3,3,0,1,0,0,0,0,1,0,1,0,0
22,4,74,5,7,2,2,2,0,1,0,0,0,0,0,1,0,0,0
19,3,75,2,6,1,0,0,1,1,0,0,0,0,1,0,0,0,1
24,4,72,3,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0
22,4,70,2,4,2,2,2,1,0,0,0,0,0,1,1,0,0,0
21,3,77,1,5,1,1,1,0,1,1,1,0,1,0,0,0,0,1
22,5,88,0,6,2,2,2,0,1,0,0,0,0,1,0,0,0,0
18,4,80,2,3,3,3,3,0,1,0,0,0,1,0,0,0,1,0
24,4,56,2,7,0,0,0,0,1,1,0,0,0,1,0,1,0,0
25,5,90,0,8,4,4,4,0,1,0,0,0,1,0,0,0,0,0
21,5,76,2,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24,3,93,2,8,3,2,2,0,1,1,0,0,1,0,0,0,0,1
19,3,88,2,6,2,1,1,0,1,1,0,1,0,0,1,0,0,0
19,4,79,0,6,2,2,2,0,1,0,0,0,0,0,0,0,1,0
21,3,80,4,5,2,2,2,0,1,0,0,0,0,0,0,0,0,1
22,3,72,4,4,0,0,0,1,1,1,0,0,0,1,0,0,1,0
20,3,87,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22,4,94,2,3,4,4,3,0,1,0,0,1,0,0,0,1,0,0
21,6,76,1,5,3,3,3,0,1,0,0,0,1,0,0,0,0,0
18,4,77,1,3,3,3,3,0,1,1,1,1,0,0,0,1,0,0
22,4,97,2,4,2,2,2,0,1,0,0,0,0,1,1,0,0,0
22,5,82,2,7,4,3,3,0,1,0,0,1,0,0,0,0,0,0
21,4,69,3,7,2,2,2,0,1,0,1,1,0,0,0,0,1,0
23,3,71,5,4,3,3,3,0,1,0,0,0,0,0,0,1,0,0
18,3,95,2,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
22,4,85,3,5,2,3,3,1,1,1,1,0,0,0,0,0,1,0
18,4,73,2,4,2,2,2,0,1,0,0,1,0,0,0,0,0,0
18,4,84,5,8,0,0,0,1,1,0,1,0,0,1,1,0,0,0
19,2,75,1,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0
18,3,66,1,2,2,3,3,0,1,0,1,0,0,0,0,1,0,0
19,3,79,5,4,2,2,2,0,1,1,1,0,0,0,0,1,0,0
20,4,81,1,5,3,3,3,0,1,0,1,0,1,0,0,1,0,0
22,4,69,5,5,0,0,0,1,1,0,1,0,0,1,1,0,0,0
20,2,71,1,2,3,3,3,0,1,0,0,1,0,0,0,0,0,1
17,3,74,2,6,1,1,1,0,0,0,0,0,0,0,1,0,0,0
23,4,80,4,8,1,1,1,0,1,0,1,0,0,0,0,0,1,0
19,6,83,1,6,1,1,1,0,1,0,0,1,0,0,1,0,0,0
20,2,70,0,5,3,3,3,0,1,1,1,1,0,0,0,0,0,1
22,1,77,3,6,1,2,2,0,1,1,0,0,0,1,0,0,0,1
21,4,78,2,5,2,2,2,0,1,1,1,0,1,0,0,0,0,1
23,2,68,1,5,3,3,3,0,1,0,0,1,0,0,0,0,1,0
22,4,83,2,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1
19,5,86,0,5,3,4,3,0,1,1,0,1,0,0,0,0,0,0
25,3,84,0,4,2,3,3,0,1,0,0,1,0,0,0,0,1,0
21,3,71,2,2,2,2,2,0,1,0,1,0,0,0,0,0,0,1
20,3,86,2,8,3,2,2,0,0,0,0,0,1,0,0,0,1,0
23,4,81,0,6,1,1,1,0,1,1,0,0,0,1,0,1,0,0
21,2,89,3,4,3,3,3,0,1,0,0,0,0,0,0,0,1,0
21,3,85,3,6,0,0,0,1,1,1,1,0,0,1,0,0,0,1
26,3,84,1,3,3,3,3,0,1,1,0,0,0,1,0,0,0,1
20,4,79,4,6,1,1,1,1,1,0,1,0,0,0,1,0,0,0
20,4,89,0,6,3,3,3,0,0,1,0,0,1,0,0,0,1,0
21,5,72,3,7,2,2,2,1,1,0,1,0,0,0,1,0,0,0
23,2,71,3,6,0,1,1,1,0,0,0,1,0,0,0,0,1,0
17,3,100,2,5,3,3,3,0,1,0,1,0,0,0,0,0,1,0
17,5,66,4,7,0,0,0,1,1,1,0,0,0,1,0,0,1,0
19,4,72,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0
17,3,88,2,6,2,2,2,0,1,0,0,0,0,1,0,0,1,0
20,2,69,3,4,2,1,1,0,1,1,0,0,1,0,0,0,0,0
22,6,87,2,5,1,2,1,0,1,1,0,1,0,0,0,0,1,0
